payment_id,order_id,payment_date,payment_method,payment_status,amount_paid_gbp,refund_amount_gbp
2397,2397,2024-01-13 09:00:00,,Paid,320.37,0.0
2398,2398,2024-10-24 22:00:00,Buy Now Pay Later,Paid,118.21,0.0
2399,2399,2024-04-05 12:00:00,Buy Now Pay Later,Refunded,37.13,37.13
2400,2400,2025-11-30 20:00:00,Card,Paid,398.68,0.0
2401,2401,2024-02-08 01:00:00,PayPal,Paid,141.04,0.0
2402,2402,2024-06-01 09:00:00,PayPal,Paid,19.78,0.0
2403,2403,2024-04-08 20:00:00,Buy Now Pay Later,Paid,145.75,0.0
2404,2404,2024-02-21 23:00:00,Apple Pay,Paid,123.91,0.0
2405,2405,2024-04-04 04:00:00,Card,Paid,62.96,0.0
2406,2406,2025-09-23 14:00:00,Card,Paid,39.1,0.0
2407,2407,2024-12-24 00:00:00,Buy Now Pay Later,Refunded,13.8,13.8
2408,2408,2024-11-10 10:00:00,Card,Paid,46.79,0.0
2409,2409,2025-07-24 01:00:00,Apple Pay,Paid,393.71,0.0
2410,2410,2025-01-13 16:00:00,Apple Pay,Paid,337.35,0.0
2411,2411,2024-04-08 14:00:00,Google Pay,Paid,179.93,0.0
2412,2412,2025-10-13 14:00:00,PayPal,Paid,482.4,0.0
2413,2413,2024-09-19 19:00:00,PayPal,Paid,603.39,0.0
2414,2414,2024-02-16 16:00:00,Google Pay,Paid,143.17,0.0
2415,2415,2025-10-13 08:00:00,Google Pay,Refunded,43.09,43.09
2416,2416,2025-03-18 02:00:00,Google Pay,Paid,122.61,0.0
2417,2417,2024-01-26 14:00:00,PayPal,Paid,382.98,0.0
2418,2418,2025-05-06 12:00:00,PayPal,Paid,36.58,0.0
2419,2419,2024-08-13 15:00:00,Card,Paid,338.93,0.0
2420,2420,2025-08-27 19:00:00,PayPal,Paid,145.41,0.0
2421,2421,2025-11-20 06:00:00,PayPal,Paid,98.31,0.0
2422,2422,2024-12-29 14:00:00,PayPal,Paid,57.89,0.0
2423,2423,2025-03-16 20:00:00,Buy Now Pay Later,Paid,382.29,0.0
2424,2424,2025-11-13 04:00:00,Google Pay,Paid,45.16,0.0
2425,2425,2025-02-19 21:00:00,Google Pay,Failed,0.0,0.0
2426,2426,2025-04-27 19:00:00,Buy Now Pay Later,Paid,224.65,0.0
2427,2427,2025-05-14 20:00:00,PayPal,Paid,451.17,0.0
2428,2428,2025-06-03 01:00:00,Google Pay,Partially Refunded,767.03,296.46
2429,2429,2025-10-23 18:00:00,Apple Pay,Paid,248.32,0.0
2430,2430,2025-11-02 03:00:00,Buy Now Pay Later,Partially Refunded,82.32,53.9
2431,2431,2024-03-16 23:00:00,Apple Pay,Paid,356.9,0.0
2432,2432,2024-04-01 13:00:00,PayPal,Paid,8.67,0.0
2433,2433,2025-11-17 10:00:00,Google Pay,Paid,868.89,0.0
2434,2434,2025-08-27 07:00:00,PayPal,Paid,143.51,0.0
2435,2435,2024-01-14 03:00:00,Apple Pay,Paid,77.77,0.0
2436,2436,2024-07-25 04:00:00,Apple Pay,Paid,83.63,15.57
2437,2437,2025-01-18 00:00:00,Buy Now Pay Later,Paid,839.15,0.0
2438,2438,2024-10-26 15:00:00,Google Pay,Paid,104.12,0.0
2439,2439,2024-02-26 09:00:00,Apple Pay,Paid,262.95,0.0
2440,2440,2024-11-10 08:00:00,Apple Pay,Paid,483.9,0.0
2441,2441,2024-11-18 11:00:00,Google Pay,Paid,56.75,0.0
2442,2442,2024-03-07 17:00:00,Google Pay,Paid,160.19,0.0
2443,2443,2025-07-05 22:00:00,Buy Now Pay Later,Paid,288.69,0.0
2444,2444,2024-12-07 00:00:00,PayPal,Paid,663.61,0.0
2445,2445,2024-05-30 10:00:00,Buy Now Pay Later,Paid,162.01,0.0
2446,2446,2024-12-30 18:00:00,Buy Now Pay Later,Paid,171.57,0.0
2447,2447,2024-12-04 12:00:00,Card,Paid,238.1,0.0
2448,2448,2024-07-31 06:00:00,Buy Now Pay Later,Paid,515.25,0.0
2449,2449,2024-03-13 01:00:00,Google Pay,Paid,449.42,0.0
2450,2450,2025-03-31 08:00:00,Card,Paid,309.06,0.0
2451,2451,2024-03-08 17:00:00,PayPal,Paid,413.27,0.0
2452,2452,2024-11-08 14:00:00,Google Pay,Paid,85.52,0.0
2453,2453,2024-01-13 00:00:00,Google Pay,Paid,434.85,0.0
2454,2454,2024-10-04 14:00:00,Google Pay,Paid,117.34,0.0
2455,2455,2025-05-17 18:00:00,PayPal,Paid,296.39,0.0
2456,2456,2025-12-16 00:00:00,Apple Pay,Partially Refunded,108.02,34.98
2457,2457,2024-02-01 04:00:00,Apple Pay,Paid,10.38,0.0
2458,2458,2024-03-26 09:00:00,PayPal,Paid,157.32,0.0
2459,2459,2025-01-19 08:00:00,Google Pay,Paid,316.25,0.0
2460,2460,2024-09-01 01:00:00,Google Pay,Paid,88.3,0.0
2461,2461,2024-05-23 22:00:00,PayPal,Paid,226.58,0.0
2462,2462,2024-09-15 14:00:00,Card,Paid,318.8,0.0
2463,2463,2025-06-05 05:00:00,Buy Now Pay Later,Paid,624.23,0.0
2464,2464,2024-12-09 05:00:00,PayPal,Paid,357.11,0.0
2465,2465,2024-06-04 23:00:00,Card,Paid,294.23,0.0
2466,2466,2025-11-16 02:00:00,PayPal,Paid,131.23,0.0
2467,2467,2025-06-17 03:00:00,Apple Pay,Paid,256.67,0.0
2468,2468,2024-09-12 02:00:00,Google Pay,Paid,51.43,0.0
2469,2469,2025-07-01 19:00:00,Google Pay,Paid,103.73,0.0
2470,2470,2024-03-26 16:00:00,Google Pay,Paid,23.09,0.0
2471,2471,2025-04-02 13:00:00,PayPal,Paid,499.91,0.0
2472,2472,2025-03-18 20:00:00,PayPal,Paid,250.12,0.0
2473,2473,2025-04-22 14:00:00,Card,Paid,531.22,0.0
2474,2474,2025-10-17 20:00:00,Card,Paid,293.45,0.0
2475,2475,2025-08-25 06:00:00,PayPal,Paid,65.51,0.0
2476,2476,2025-10-10 23:00:00,Buy Now Pay Later,Paid,405.37,0.0
2477,2477,2025-09-13 04:00:00,Buy Now Pay Later,Paid,108.73,0.0
2478,2478,2024-07-13 11:00:00,Card,Paid,155.5,0.0
2479,2479,2024-05-31 19:00:00,Card,Paid,464.4,0.0
2480,2480,2025-08-04 19:00:00,Buy Now Pay Later,Failed,0.0,0.0
2481,2481,2024-10-24 18:00:00,Card,Refunded,616.86,616.86
2482,2482,2024-09-25 10:00:00,PayPal,Paid,123.33,0.0
2483,2483,2025-10-31 20:00:00,Card,Paid,43.47,0.0
2484,2484,2024-11-03 06:00:00,Buy Now Pay Later,Paid,389.9,0.0
2485,2485,2024-03-20 10:00:00,PayPal,Paid,154.53,0.0
2486,2486,2024-06-06 02:00:00,Card,Paid,146.71,0.0
2487,2487,2024-02-16 15:00:00,Buy Now Pay Later,Paid,128.9,0.0
2488,2488,2025-03-11 16:00:00,Buy Now Pay Later,Paid,104.44,0.0
2489,2489,2024-11-29 07:00:00,Google Pay,Paid,64.9,0.0
2490,2490,2024-01-27 04:00:00,Apple Pay,Paid,261.05,0.0
2491,2491,2024-02-29 10:00:00,Google Pay,Paid,62.47,0.0
2492,2492,2024-03-17 19:00:00,PayPal,Paid,135.04,0.0
2493,2493,2025-06-15 15:00:00,Google Pay,Paid,176.23,0.0
2494,2494,2024-01-25 12:00:00,PayPal,Paid,124.29,0.0
2495,2495,2025-02-28 19:00:00,Apple Pay,Failed,0.0,0.0
2496,2496,2024-02-29 22:00:00,Apple Pay,Paid,110.77,0.0
2497,2497,2025-08-06 00:00:00,Apple Pay,Paid,100.84,0.0
2498,2498,2025-11-21 03:00:00,Card,Paid,158.9,0.0
2499,2499,2024-05-13 13:00:00,PayPal,Paid,102.32,0.0
2500,2500,2025-02-23 03:00:00,Google Pay,Failed,0.0,0.0
2501,2501,2025-04-08 02:00:00,Apple Pay,Paid,349.81,0.0
2502,2502,2024-06-22 23:00:00,Buy Now Pay Later,Paid,124.85,0.0
2503,2503,2024-10-28 10:00:00,Apple Pay,Paid,181.97,0.0
2504,2504,2025-04-21 22:00:00,Buy Now Pay Later,Paid,270.54,0.0
2505,2505,2024-08-17 05:00:00,Card,Paid,159.5,0.0
2506,2506,2025-12-22 08:00:00,Apple Pay,Paid,268.67,0.0
2507,2507,2024-08-02 00:00:00,PayPal,Refunded,32.94,32.94
2508,2508,2024-09-12 05:00:00,Card,Paid,295.15,0.0
2509,2509,2025-07-04 22:00:00,PayPal,Paid,241.33,0.0
2510,2510,2024-04-11 19:00:00,Apple Pay,Paid,707.13,0.0
2511,2511,2025-10-05 16:00:00,Card,Paid,441.68,0.0
2512,2512,2025-08-12 13:00:00,Apple Pay,Paid,31.33,0.0
2513,2513,2025-04-16 22:00:00,Card,Paid,191.31,0.0
2514,2514,2025-12-30 10:00:00,PayPal,Paid,148.11,0.0
2515,2515,2024-06-14 19:00:00,Card,Paid,228.99,0.0
2516,2516,2024-04-06 11:00:00,Buy Now Pay Later,Paid,141.14,0.0
2517,2517,2025-02-23 21:00:00,Card,Paid,450.03,0.0
2518,2518,2024-06-21 21:00:00,Google Pay,Paid,39.07,0.0
2519,2519,2024-11-08 18:00:00,Card,Paid,170.5,0.0
2520,2520,2025-12-18 17:00:00,Card,Paid,295.08,0.0
2521,2521,2025-08-23 04:00:00,Apple Pay,Paid,159.05,0.0
2522,2522,2024-05-18 07:00:00,Apple Pay,Paid,95.06,0.0
2523,2523,2024-04-23 13:00:00,Google Pay,Paid,260.5,0.0
2524,2524,2024-07-24 14:00:00,Card,Paid,268.46,0.0
2525,2525,2025-04-20 19:00:00,Card,Paid,165.51,0.0
2526,2526,2025-05-11 19:00:00,Google Pay,Paid,104.39,0.0
2527,2527,2025-07-02 13:00:00,PayPal,Paid,137.23,0.0
2528,2528,2024-04-06 23:00:00,Apple Pay,Paid,211.74,0.0
2529,2529,2024-09-19 03:00:00,Buy Now Pay Later,Paid,601.53,0.0
2530,2530,2025-10-08 23:00:00,Apple Pay,Paid,42.72,0.0
2531,2531,2025-02-13 07:00:00,Buy Now Pay Later,Paid,221.54,0.0
2532,2532,2025-07-20 19:00:00,Apple Pay,Paid,43.53,0.0
2533,2533,2025-11-29 15:00:00,Google Pay,Refunded,212.56,212.56
2534,2534,2024-04-07 15:00:00,Buy Now Pay Later,Paid,58.48,0.0
2535,2535,2025-07-25 10:00:00,Apple Pay,Paid,550.4,0.0
2536,2536,2025-12-06 11:00:00,PayPal,Paid,43.79,0.0
2537,2537,2024-07-27 15:00:00,Buy Now Pay Later,Paid,184.58,0.0
2538,2538,2024-10-17 07:00:00,PayPal,Paid,401.14,0.0
2539,2539,2024-08-21 10:00:00,Google Pay,Paid,240.31,0.0
2540,2540,2024-07-06 11:00:00,Card,Paid,442.88,0.0
2541,2541,2024-02-23 06:00:00,PayPal,Paid,430.56,0.0
2542,2542,2024-02-21 07:00:00,Apple Pay,Paid,328.0,0.0
2543,2543,2025-06-18 07:00:00,Google Pay,Refunded,104.3,111.34
2544,2544,2024-07-24 11:00:00,Buy Now Pay Later,Paid,121.97,0.0
2545,2545,2025-04-20 02:00:00,Buy Now Pay Later,Paid,111.06,0.0
2546,2546,2025-07-24 23:00:00,Apple Pay,Paid,242.99,0.0
2547,2547,2025-03-25 08:00:00,Card,Failed,0.0,0.0
2548,2548,2024-06-10 20:00:00,Google Pay,Paid,507.37,0.0
2549,2549,2024-10-31 13:00:00,Google Pay,Paid,35.47,0.0
2550,2550,2025-02-07 00:00:00,Apple Pay,Paid,756.73,0.0
2551,2551,2025-05-03 03:00:00,Card,Paid,230.8,0.0
2552,2552,2025-12-26 20:00:00,Card,Paid,214.95,0.0
2553,2553,2024-08-13 16:00:00,Card,Paid,73.64,0.0
2554,2554,2024-12-10 20:00:00,Card,Paid,42.18,0.0
2555,2555,2024-07-04 04:00:00,Google Pay,Paid,199.21,0.0
2556,2556,2025-07-19 01:00:00,Apple Pay,Paid,53.49,0.0
2557,2557,2025-10-25 08:00:00,PayPal,Paid,106.87,0.0
2558,2558,2024-09-20 06:00:00,Google Pay,Paid,28.12,0.0
2559,2559,2024-11-07 15:00:00,Apple Pay,Paid,52.03,0.0
2560,2560,2024-12-28 04:00:00,Google Pay,Paid,150.06,0.0
2561,2561,2025-08-29 04:00:00,Buy Now Pay Later,Paid,21.36,0.0
2562,2562,2025-12-15 11:00:00,Buy Now Pay Later,Paid,103.02,0.0
2563,2563,2025-06-28 01:00:00,Google Pay,Paid,78.51,0.0
2564,2564,2025-11-07 07:00:00,Google Pay,Paid,30.83,0.0
2565,2565,2024-08-05 22:00:00,Apple Pay,Paid,181.02,0.0
2566,2566,2024-02-09 05:00:00,Google Pay,Paid,248.05,0.0
2567,2567,2025-08-23 03:00:00,Apple Pay,Paid,140.63,0.0
2568,2568,2024-09-21 18:00:00,Buy Now Pay Later,Refunded,274.08,274.08
2569,2569,2025-11-18 09:00:00,Google Pay,Paid,197.81,0.0
2570,2570,2025-12-12 09:00:00,Card,Paid,1268.1,0.0
2571,2571,2025-10-09 23:00:00,Buy Now Pay Later,Paid,311.61,0.0
2572,2572,2024-06-10 20:00:00,Buy Now Pay Later,Paid,31.66,19.14
2573,2573,2024-12-03 10:00:00,Card,Paid,88.21,0.0
2574,2574,2025-07-30 04:00:00,Card,Paid,192.34,0.0
2575,2575,2025-09-04 19:00:00,Google Pay,Paid,136.35,0.0
2576,2576,2024-05-05 00:00:00,Apple Pay,Paid,250.62,0.0
2577,2577,2025-04-27 18:00:00,PayPal,Paid,283.65,0.0
2578,2578,2024-02-23 15:00:00,Google Pay,Paid,106.76,0.0
2579,2579,2025-08-04 14:00:00,Card,Paid,171.88,0.0
2580,2580,2024-01-26 20:00:00,PayPal,Paid,38.56,0.0
2581,2581,2025-05-21 16:00:00,Apple Pay,Paid,916.8,0.0
2582,2582,2025-06-10 11:00:00,Google Pay,Paid,108.76,0.0
2583,2583,2025-12-15 10:00:00,PayPal,Paid,450.15,0.0
2584,2584,2024-05-27 01:00:00,Buy Now Pay Later,Paid,211.73,0.0
2585,2585,2025-01-27 19:00:00,Google Pay,Paid,324.98,0.0
2586,2586,2025-01-28 19:00:00,Buy Now Pay Later,Paid,81.74,0.0
2587,2587,2024-01-10 05:00:00,Buy Now Pay Later,Paid,327.79,0.0
2588,2588,2024-09-11 17:00:00,Google Pay,Paid,587.88,0.0
2589,2589,2025-07-05 06:00:00,Apple Pay,Paid,65.44,0.0
2590,2590,2025-07-11 09:00:00,Card,Failed,0.0,0.0
2591,2591,2025-04-25 14:00:00,PayPal,Paid,277.98,0.0
2592,2592,2025-03-31 17:00:00,PayPal,Paid,43.55,0.0
2593,2593,2024-06-12 04:00:00,Apple Pay,Paid,51.53,0.0
2594,2594,2025-11-21 04:00:00,Google Pay,Paid,226.65,0.0
2595,2595,2025-08-04 15:00:00,Card,Paid,318.94,0.0
2596,2596,2024-11-03 19:00:00,PayPal,Paid,399.83,0.0
2597,2597,2024-08-14 06:00:00,Apple Pay,Paid,245.32,0.0
2598,2598,2025-12-05 14:00:00,Apple Pay,Paid,98.66,0.0
2599,2599,2025-04-12 00:00:00,PayPal,Paid,37.26,0.0
2600,2600,2024-09-14 07:00:00,Google Pay,Paid,11.99,0.0
2601,2601,2024-02-27 19:00:00,Card,Paid,91.69,0.0
2602,2602,2025-04-19 15:00:00,PayPal,Paid,78.2,0.0
2603,2603,2025-07-06 14:00:00,PayPal,Paid,48.93,0.0
2604,2604,2025-11-14 17:00:00,Google Pay,Paid,512.7,0.0
2605,2605,2024-07-06 12:00:00,Apple Pay,Paid,109.27,0.0
2606,2606,2024-06-21 21:00:00,Google Pay,Paid,142.11,0.0
2607,2607,2024-03-08 22:00:00,Apple Pay,Paid,120.66,0.0
2608,2608,2025-10-30 18:00:00,Buy Now Pay Later,Paid,213.7,0.0
2609,2609,2024-12-06 15:00:00,Google Pay,Paid,32.77,0.0
2610,2610,2025-06-15 01:00:00,PayPal,Paid,362.89,0.0
2611,2611,2024-06-25 13:00:00,Buy Now Pay Later,Paid,226.31,0.0
2612,2612,2024-01-31 02:00:00,Card,Paid,254.0,0.0
2613,2613,2025-06-07 20:00:00,Card,Paid,93.47,0.0
2614,2614,2024-03-08 21:00:00,Buy Now Pay Later,Paid,114.02,0.0
2615,2615,2025-09-09 18:00:00,Card,Paid,12.36,0.0
2616,2616,2025-08-05 00:00:00,Google Pay,Refunded,104.26,104.26
2617,2617,2024-07-05 12:00:00,Apple Pay,Paid,416.04,0.0
2618,2618,2024-04-26 21:00:00,Apple Pay,Paid,52.26,0.0
2619,2619,2024-10-17 16:00:00,Buy Now Pay Later,Failed,0.0,0.0
2620,2620,2024-06-19 23:00:00,Buy Now Pay Later,Paid,79.57,0.0
2621,2621,2025-08-28 09:00:00,Apple Pay,Paid,246.42,0.0
2622,2622,2025-12-25 01:00:00,Buy Now Pay Later,Paid,133.46,0.0
2623,2623,2025-04-08 15:00:00,Apple Pay,Paid,702.88,0.0
2624,2624,2024-05-07 19:00:00,PayPal,Paid,51.78,0.0
2625,2625,2024-10-01 09:00:00,Apple Pay,Paid,61.89,0.0
2626,2626,2025-11-29 19:00:00,Buy Now Pay Later,Paid,181.9,0.0
2627,2627,2025-05-05 13:00:00,PayPal,Paid,394.33,0.0
2628,2628,2025-07-15 00:00:00,Apple Pay,Paid,637.05,0.0
2629,2629,2025-07-01 22:00:00,Buy Now Pay Later,Paid,131.6,0.0
2630,2630,2024-11-09 04:00:00,Google Pay,Paid,297.41,0.0
2631,2631,2024-09-08 19:00:00,Apple Pay,Paid,299.47,0.0
2632,2632,2025-03-02 14:00:00,Buy Now Pay Later,Paid,479.9,0.0
2633,2633,2025-06-14 22:00:00,Google Pay,Paid,22.59,0.0
2634,2634,2025-07-26 12:00:00,Apple Pay,Paid,327.33,0.0
2635,2635,2025-02-10 16:00:00,Apple Pay,Paid,238.13,0.0
2636,2636,2025-10-04 17:00:00,Buy Now Pay Later,Paid,281.14,0.0
2637,2637,2024-08-27 18:00:00,Google Pay,Paid,52.54,0.0
2638,2638,2025-11-02 17:00:00,Google Pay,Paid,232.16,0.0
2639,2639,2024-11-08 03:00:00,Card,Paid,488.03,0.0
2640,2640,2024-08-01 12:00:00,Google Pay,Partially Refunded,152.86,118.71
2641,2641,2025-11-05 21:00:00,Apple Pay,Paid,54.28,0.0
2642,2642,2024-11-10 07:00:00,Card,Paid,46.66,0.0
2643,2643,2024-07-09 22:00:00,Buy Now Pay Later,Refunded,30.22,30.22
2644,2644,2024-08-28 07:00:00,Buy Now Pay Later,Paid,210.86,0.0
2645,2645,2024-12-31 06:00:00,Card,Failed,0.0,0.0
2646,2646,2024-12-08 09:00:00,Apple Pay,Paid,48.31,0.0
2647,2647,2024-02-24 11:00:00,PayPal,Refunded,294.95,294.95
2648,2648,2024-11-16 23:00:00,PayPal,Paid,142.79,0.0
2649,2649,2024-05-03 09:00:00,Buy Now Pay Later,Paid,93.5,0.0
2650,2650,2024-07-18 19:00:00,Card,Paid,936.54,0.0
2651,2651,2024-04-04 23:00:00,Buy Now Pay Later,Paid,200.25,0.0
2652,2652,2024-03-10 11:00:00,Card,Paid,72.7,0.0
2653,2653,2025-06-18 15:00:00,Card,Paid,150.73,0.0
2654,2654,2025-11-20 19:00:00,Google Pay,Paid,275.17,0.0
2655,2655,2025-03-29 17:00:00,PayPal,Paid,177.56,0.0
2656,2656,2025-02-20 13:00:00,Card,Paid,141.45,0.0
2657,2657,2024-05-22 01:00:00,Apple Pay,Refunded,126.33,126.33
2658,2658,2025-07-18 23:00:00,Google Pay,Paid,329.32,0.0
2659,2659,2025-04-08 03:00:00,Card,Paid,121.72,0.0
2660,2660,2025-11-13 14:00:00,Google Pay,Paid,494.57,0.0
2661,2661,2024-07-08 22:00:00,Buy Now Pay Later,Paid,74.52,0.0
2662,2662,2025-07-10 12:00:00,Google Pay,Paid,227.2,4.74
2663,2663,2024-05-11 03:00:00,Apple Pay,Paid,93.51,0.0
2664,2664,2024-03-23 00:00:00,Google Pay,Paid,63.49,0.0
2665,2665,2025-12-23 00:00:00,Card,Paid,1163.17,0.0
2666,2666,2024-08-07 13:00:00,Apple Pay,Paid,335.86,0.0
2667,2667,2024-09-20 19:00:00,Apple Pay,Paid,103.34,0.0
2668,2668,2025-09-20 08:00:00,Buy Now Pay Later,Paid,109.01,0.0
2669,2669,2025-09-21 16:00:00,Buy Now Pay Later,Paid,428.47,0.0
2670,2670,2024-11-10 18:00:00,Card,Paid,81.28,0.0
2671,2671,2025-01-22 09:00:00,Card,Paid,180.04,0.0
2672,2672,2024-09-08 13:00:00,Apple Pay,Paid,752.46,0.0
2673,2673,2024-04-17 23:00:00,Card,Refunded,343.78,343.78
2674,2674,2025-10-08 04:00:00,Google Pay,Paid,382.41,0.0
2675,2675,2025-10-31 05:00:00,Google Pay,Failed,0.0,0.0
2676,2676,2024-05-23 22:00:00,Google Pay,Paid,193.38,0.0
2677,2677,2024-08-18 21:00:00,Apple Pay,Paid,127.9,0.0
2678,2678,2025-08-14 11:00:00,Buy Now Pay Later,Paid,200.88,0.0
2679,2679,2024-04-28 03:00:00,Google Pay,Paid,167.58,0.0
2680,2680,2024-05-10 08:00:00,PayPal,Paid,203.31,0.0
2681,2681,2024-09-14 05:00:00,PayPal,Paid,41.21,0.0
2682,2682,2024-11-03 01:00:00,Buy Now Pay Later,Paid,148.18,0.0
2683,2683,2025-10-12 17:00:00,Google Pay,Paid,199.91,0.0
2684,2684,2024-04-23 22:00:00,PayPal,Paid,342.53,0.0
2685,2685,2024-12-01 11:00:00,Apple Pay,Paid,501.97,0.0
2686,2686,2025-03-07 15:00:00,Card,Paid,289.59,0.0
2687,2687,2024-08-07 06:00:00,Card,Paid,19.39,0.0
2688,2688,2025-06-15 05:00:00,PayPal,Paid,151.91,0.0
2689,2689,2024-11-22 06:00:00,Card,Paid,191.4,0.0
2690,2690,2025-04-17 01:00:00,Apple Pay,Partially Refunded,62.65,46.64
2691,2691,2024-10-21 03:00:00,Card,Paid,81.69,0.0
2692,2692,2025-08-11 22:00:00,Apple Pay,Paid,304.45,0.0
2693,2693,2024-03-06 21:00:00,Buy Now Pay Later,Paid,97.09,0.0
2694,2694,2025-01-07 03:00:00,Card,Paid,182.06,0.0
2695,2695,2025-01-26 01:00:00,Buy Now Pay Later,Paid,300.04,0.0
2696,2696,2024-04-25 10:00:00,Buy Now Pay Later,Paid,563.3,0.0
2697,2697,2025-01-09 11:00:00,PayPal,Paid,140.81,0.0
2698,2698,2025-10-19 05:00:00,Google Pay,Paid,185.79,0.0
2699,2699,2024-04-28 10:00:00,Apple Pay,Paid,48.44,0.0
2700,2700,2024-01-31 02:00:00,Card,Paid,232.62,0.0
2701,2701,2025-06-04 06:00:00,PayPal,Paid,515.99,0.0
2702,2702,2025-02-17 16:00:00,Google Pay,Paid,952.29,0.0
2703,2703,2025-12-26 12:00:00,Google Pay,Paid,592.93,0.0
2704,2704,2024-07-23 13:00:00,Google Pay,Paid,400.98,0.0
2705,2705,2025-04-24 18:00:00,PayPal,Paid,51.87,0.0
2706,2706,2024-12-29 00:00:00,Card,Paid,218.76,0.0
2707,2707,2025-12-03 05:00:00,Card,Paid,435.94,0.0
2708,2708,2025-08-22 09:00:00,Google Pay,Paid,119.38,0.0
2709,2709,2025-11-01 09:00:00,Card,Paid,143.09,0.0
2710,2710,2024-06-09 12:00:00,PayPal,Paid,752.84,0.0
2711,2711,2025-08-30 01:00:00,Buy Now Pay Later,Paid,157.06,0.0
2712,2712,2024-12-26 17:00:00,PayPal,Refunded,1234.49,1241.65
2713,2713,2024-12-17 06:00:00,PayPal,Paid,74.91,0.0
2714,2714,2024-02-24 15:00:00,Google Pay,Paid,274.02,0.0
2715,2715,2024-02-12 03:00:00,Card,Paid,234.1,0.0
2716,2716,2024-04-06 15:00:00,Card,Paid,327.21,0.0
2717,2717,2025-07-28 03:00:00,Card,Paid,303.48,0.0
2718,2718,2024-01-29 15:00:00,Google Pay,Paid,151.02,0.0
2719,2719,2024-01-28 17:00:00,Card,Paid,153.56,0.0
2720,2720,2025-02-06 11:00:00,PayPal,Paid,107.79,0.0
2721,2721,2025-01-25 03:00:00,PayPal,Paid,477.24,0.0
2722,2722,2025-02-04 15:00:00,PayPal,Paid,212.07,0.0
2723,2723,2024-11-03 00:00:00,Card,Paid,152.36,0.0
2724,2724,2024-07-13 16:00:00,Buy Now Pay Later,Paid,70.72,0.0
2725,2725,2025-10-01 10:00:00,Google Pay,Paid,295.71,0.0
2726,2726,2025-02-18 11:00:00,,Paid,52.28,0.0
2727,2727,2024-04-20 06:00:00,Apple Pay,Paid,13.11,0.0
2728,2728,2025-05-10 06:00:00,Card,Paid,227.31,11.84
2729,2729,2025-03-16 15:00:00,Google Pay,Paid,254.73,0.0
2730,2730,2024-02-23 11:00:00,Buy Now Pay Later,Paid,17.11,0.0
2731,2731,2025-05-16 12:00:00,Google Pay,Paid,128.51,0.0
2732,2732,2025-12-15 13:00:00,Google Pay,Paid,215.72,0.0
2733,2733,2024-09-05 06:00:00,Buy Now Pay Later,Paid,125.92,0.0
2734,2734,2024-05-19 07:00:00,Card,Paid,124.19,0.0
2735,2735,2025-04-16 00:00:00,Google Pay,Paid,503.7,0.0
2736,2736,2025-12-14 20:00:00,PayPal,Paid,106.41,0.0
2737,2737,2025-07-02 12:00:00,Card,Paid,61.45,0.0
2738,2738,2025-04-21 16:00:00,PayPal,Paid,126.2,0.0
2739,2739,2025-07-21 18:00:00,Google Pay,Paid,481.1,0.0
2740,2740,2025-01-27 09:00:00,Google Pay,Paid,87.44,0.0
2741,2741,2025-12-28 14:00:00,Apple Pay,Paid,649.75,0.0
2742,2742,2024-12-30 01:00:00,Buy Now Pay Later,Paid,347.53,0.0
2743,2743,2025-05-20 20:00:00,Apple Pay,Paid,430.97,0.0
2744,2744,2025-09-25 04:00:00,Buy Now Pay Later,Paid,388.39,0.0
2745,2745,2025-07-15 13:00:00,Google Pay,Paid,7.56,0.0
2746,2746,2025-12-16 14:00:00,Google Pay,Paid,203.1,0.0
2747,2747,2025-08-31 04:00:00,Apple Pay,Paid,858.85,0.0
2748,2748,2024-12-19 16:00:00,PayPal,Paid,452.99,0.0
2749,2749,2025-12-16 15:00:00,Google Pay,Paid,49.76,0.0
2750,2750,2024-08-10 10:00:00,Google Pay,Paid,33.44,0.0
2751,2751,2024-07-05 08:00:00,PayPal,Paid,235.51,0.0
2752,2752,2024-09-18 00:00:00,Google Pay,Paid,89.63,0.0
2753,2753,2025-06-22 03:00:00,Google Pay,Paid,281.57,0.0
2754,2754,2025-10-13 15:00:00,Apple Pay,Paid,166.99,0.0
2755,2755,2024-06-14 21:00:00,Google Pay,Paid,24.78,0.0
2756,2756,2024-03-27 07:00:00,Buy Now Pay Later,Paid,150.77,0.0
2757,2757,2024-05-17 00:00:00,Buy Now Pay Later,Paid,315.33,0.0
2758,2758,2024-06-09 17:00:00,Card,Paid,140.59,0.0
2759,2759,2024-03-17 19:00:00,Google Pay,Paid,393.75,0.0
2760,2760,2024-03-21 18:00:00,PayPal,Paid,190.28,0.0
2761,2761,2025-08-21 05:00:00,Google Pay,Paid,266.45,0.0
2762,2762,2024-02-02 10:00:00,PayPal,Paid,504.13,0.0
2763,2763,2025-07-03 14:00:00,Apple Pay,Paid,21.95,0.0
2764,2764,2024-12-28 03:00:00,Card,Paid,282.68,0.0
2765,2765,2025-06-21 14:00:00,Buy Now Pay Later,Paid,698.19,0.0
2766,2766,2024-11-28 06:00:00,Card,Refunded,479.55,479.55
2767,2767,2025-04-02 12:00:00,Apple Pay,Paid,117.98,0.0
2768,2768,2025-08-07 10:00:00,Card,Failed,0.0,0.0
2769,2769,2024-05-21 00:00:00,Google Pay,Paid,301.47,0.0
