shipment_id,order_id,carrier,shipped_date,delivered_date,delivery_service,shipment_status
2274,2382,Evri,2025-10-10,2025-10-11,Next Day,Delivered
2275,2383,DPD,2024-11-28,2024-11-30,Standard,Delivered
2276,2384,DPD,2024-11-01,,Click & Collect,Delayed
2277,2385,Royal Mail,2024-09-03,2024-09-04,Standard,Delivered
2278,2386,DPD,2024-09-23,2024-09-24,Standard,Delivered
2279,2388,Royal Mail,2024-09-13,2024-09-14,Click & Collect,Delivered
2280,2389,DPD,2024-11-19,2024-11-20,Click & Collect,Delivered
2281,2390,Evri,2025-12-11,2025-12-12,Click & Collect,Delivered
2282,2391,Royal Mail,2024-03-21,2024-03-24,Standard,Delivered
2283,2392,Evri,2025-06-16,2025-06-19,Click & Collect,Delivered
2284,2393,Royal Mail,2025-04-09,2025-04-10,Next Day,Delivered
2285,2394,Evri,2025-06-04,2025-06-06,Standard,Delivered
2286,2395,Yodel,2025-01-01,2025-01-02,Next Day,Delivered
2287,2396,Evri,2025-08-20,2025-08-22,Next Day,In Transit
2288,2397,Yodel,2024-01-18,2024-01-19,Click & Collect,Delivered
2289,2398,Royal Mail,2024-10-26,2024-10-27,Next Day,Delivered
2290,2400,Royal Mail,2025-12-05,2025-12-06,Standard,Delivered
2291,2401,DPD,2024-02-09,2024-02-11,Standard,Delivered
2292,2402,Evri,2024-06-02,2024-06-04,Next Day,Delivered
2293,2403,Yodel,2024-04-10,2024-04-11,Click & Collect,Lost
2294,2404,Evri,2024-02-20,2024-02-21,Click & Collect,Delivered
2295,2405,DPD,2024-04-03,2024-04-04,Next Day,Delivered
2296,2406,Royal Mail,2025-10-01,2025-10-04,Standard,Delivered
2297,2407,Yodel,2024-12-26,2024-12-29,Standard,Delivered
2298,2408,DPD,2024-11-13,2024-11-14,Click & Collect,Delivered
2299,2409,Royal Mail,2025-07-23,,Click & Collect,Delivered
2300,2410,DPD,2025-01-13,2025-01-16,Next Day,In Transit
2301,2411,DPD,2024-04-10,2024-04-13,Next Day,Delivered
2302,2412,Evri,2025-10-18,2025-10-19,Click & Collect,Delivered
2303,2413,Royal Mail,2024-09-20,2024-09-24,Click & Collect,Delivered
2304,2414,DPD,2024-02-16,2024-02-17,Next Day,Delivered
2305,2416,Evri,2025-03-19,2025-03-23,Standard,Delayed
2306,2417,DPD,2024-01-28,,Next Day,Delayed
2307,2418,Yodel,2025-05-08,2025-05-11,Next Day,In Transit
2308,2419,Yodel,2024-08-15,2024-08-17,Click & Collect,Delivered
2309,2420,Evri,2025-08-31,2025-09-01,Standard,Delivered
2310,2421,DPD,2025-11-22,2025-11-24,Next Day,Delivered
2311,2422,Royal Mail,2024-12-29,2025-01-02,Next Day,Delivered
2312,2423,DPD,2025-03-20,2025-03-24,Standard,Lost
2313,2424,Royal Mail,2025-11-15,2025-11-18,Next Day,Delivered
2314,2426,DPD,2025-04-29,2025-05-02,Standard,Delivered
2315,2427,Yodel,2025-05-16,2025-05-17,Standard,In Transit
2316,2428,Yodel,2025-06-06,2025-06-07,Standard,Delivered
2317,2429,Evri,2025-10-23,2025-10-25,Next Day,Delivered
2318,2430,Evri,2025-11-05,2025-11-07,Click & Collect,Delivered
2319,2431,DPD,2024-03-17,2024-03-19,Click & Collect,Delivered
2320,2432,DPD,2024-04-01,2024-04-02,Click & Collect,Delivered
2321,2433,DPD,2025-11-19,2025-11-20,Next Day,Delayed
2322,2434,DPD,2025-08-28,2025-08-31,Click & Collect,Delivered
2323,2435,DPD,2024-01-15,2024-01-16,Click & Collect,Delivered
2324,2436,Evri,2024-07-27,2024-07-28,Click & Collect,Delivered
2325,2437,Yodel,2025-01-23,2025-01-24,Standard,Delayed
2326,2438,Evri,2024-10-28,2024-10-29,Click & Collect,Delivered
2327,2439,Royal Mail,2024-02-25,2024-02-28,Click & Collect,Delivered
2328,2440,Royal Mail,2024-11-12,,Next Day,Delayed
2329,2441,Evri,2024-11-19,2024-11-21,Next Day,Delivered
2330,2442,Evri,2024-03-08,2024-03-11,Standard,Delivered
2331,2443,Yodel,2025-07-08,2025-07-11,Click & Collect,In Transit
2332,2444,DPD,2024-12-11,2024-12-14,Next Day,Delivered
2333,2445,Evri,2024-06-07,2024-06-08,Click & Collect,Delivered
2334,2446,Royal Mail,2025-01-08,2025-01-10,Next Day,In Transit
2335,2447,Evri,2024-12-03,2024-12-04,Click & Collect,In Transit
2336,2448,DPD,2024-08-02,2024-08-05,Standard,Delivered
2337,2449,Yodel,2024-03-14,,Click & Collect,Delivered
2338,2450,DPD,2025-04-03,2025-04-05,Next Day,Delivered
2339,2451,Evri,2024-03-08,2024-03-09,Next Day,Delivered
2340,2452,Royal Mail,2024-11-07,2024-11-08,Next Day,Delivered
2341,2453,Evri,2024-01-16,2024-01-17,Click & Collect,Delivered
2342,2454,DPD,2024-10-06,2024-10-08,Standard,Delivered
2343,2455,Yodel,2025-05-17,2025-05-18,Next Day,Delivered
2344,2456,Royal Mail,2025-12-18,2025-12-19,Standard,In Transit
2345,2457,Yodel,2024-02-02,,Next Day,Delivered
2346,2458,DPD,2024-03-30,2024-04-02,Click & Collect,Delivered
2347,2459,Royal Mail,2025-01-18,2025-01-19,Click & Collect,In Transit
2348,2460,DPD,2024-08-31,2024-09-01,Next Day,Delivered
2349,2461,DPD,2024-05-24,2024-05-25,Click & Collect,Delivered
2350,2462,DPD,2024-09-15,2024-09-16,Next Day,Delivered
2351,2463,Royal Mail,2025-06-11,2025-06-12,Click & Collect,Delayed
2352,2464,Yodel,2024-12-12,2024-12-16,Standard,Delivered
2353,2465,Evri,2024-06-05,2024-06-06,Click & Collect,Delivered
2354,2466,Royal Mail,2025-11-17,2025-11-21,Next Day,Delivered
2355,2467,DPD,2025-06-20,2025-06-21,Standard,Delivered
2356,2468,DPD,2024-09-19,2024-09-20,Standard,In Transit
2357,2469,Yodel,2025-06-30,2025-07-02,Click & Collect,In Transit
2358,2470,Evri,2024-03-29,2024-03-31,Click & Collect,In Transit
2359,2471,Royal Mail,2025-04-04,2025-04-05,Next Day,Delivered
2360,2472,Evri,2025-03-26,2025-03-28,Standard,Delivered
2361,2473,Evri,2025-05-01,2025-05-03,Next Day,Delivered
2362,2474,Royal Mail,2025-10-23,,Standard,Delivered
2363,2475,Evri,2025-09-04,2025-09-05,Standard,Delivered
2364,2476,DPD,2025-10-14,2025-10-16,Next Day,Delivered
2365,2477,DPD,2025-09-17,2025-09-18,Next Day,Delivered
2366,2478,Yodel,2024-07-15,2024-07-16,Click & Collect,Delivered
2367,2479,Royal Mail,2024-06-03,2024-06-08,Standard,Delivered
2368,2482,Evri,2024-09-28,,Click & Collect,Delivered
2369,2483,DPD,2025-11-05,2025-11-06,Click & Collect,Delayed
2370,2484,Evri,2024-11-07,2024-11-08,Next Day,In Transit
2371,2485,Evri,2024-03-23,2024-03-25,Click & Collect,Delivered
2372,2486,DPD,2024-06-08,2024-06-10,Next Day,Lost
2373,2487,DPD,2024-02-19,2024-02-21,Click & Collect,In Transit
2374,2488,DPD,2025-03-14,2025-03-17,Next Day,Delivered
2375,2489,Royal Mail,2024-12-03,2024-12-06,Click & Collect,Delivered
2376,2490,Yodel,2024-01-30,2024-02-02,Standard,Delivered
2377,2491,Yodel,2024-03-01,2024-03-06,Standard,Delivered
2378,2492,Royal Mail,2024-03-20,2024-03-23,Standard,Delivered
2379,2493,Royal Mail,2025-06-17,,Click & Collect,Delivered
2380,2494,Evri,2024-01-27,2024-01-29,Click & Collect,Delivered
2381,2495,Evri,2025-03-01,2025-03-02,Click & Collect,Delivered
2382,2496,DPD,2024-02-29,2024-03-02,Next Day,Delivered
2383,2497,Evri,2025-08-07,2025-08-08,Click & Collect,Delivered
2384,2498,DPD,2025-11-22,2025-11-26,Standard,Delivered
2385,2499,Evri,2024-05-17,2024-05-20,Next Day,Delivered
2386,2501,Yodel,2025-04-08,2025-04-09,Next Day,Delivered
2387,2502,Evri,2024-06-26,2024-06-27,Next Day,Delivered
2388,2503,Evri,2024-11-01,,Standard,Delivered
2389,2504,Royal Mail,2025-04-22,2025-04-24,Standard,In Transit
2390,2505,Royal Mail,2024-08-20,2024-08-21,Standard,Delivered
2391,2506,Royal Mail,2025-12-24,2025-12-25,Next Day,Delivered
2392,2508,Royal Mail,2024-09-13,2024-09-14,Next Day,Delivered
2393,2509,Evri,2025-07-04,2025-07-05,Next Day,Delivered
2394,2510,Royal Mail,2024-04-16,2024-04-19,Next Day,Delivered
2395,2511,Royal Mail,2025-10-05,2025-10-06,Next Day,Delivered
2396,2512,Yodel,2025-08-13,2025-08-14,Standard,In Transit
2397,2513,Royal Mail,2025-04-20,2025-04-21,Next Day,Delivered
2398,2514,Royal Mail,2025-12-31,2026-01-03,Standard,Delivered
2399,2515,Evri,2024-06-16,2024-06-19,Next Day,Delivered
2400,2516,DPD,2024-04-08,2024-04-11,Next Day,In Transit
2401,2517,Evri,2025-02-26,,Standard,Delivered
2402,2518,Yodel,2024-06-28,2024-06-29,Standard,Delivered
2403,2519,Yodel,2024-11-12,2024-11-13,Next Day,Delivered
2404,2520,Royal Mail,2025-12-22,2025-12-25,Click & Collect,Delivered
2405,2521,Yodel,2025-08-22,2025-08-25,Standard,Delivered
2406,2522,Royal Mail,2024-05-19,2024-05-22,Click & Collect,Delayed
2407,2523,Royal Mail,2024-04-24,2024-04-25,Click & Collect,Delivered
2408,2524,Yodel,2024-07-24,2024-07-28,Click & Collect,Delivered
2409,2525,DPD,2025-04-21,2025-04-22,Next Day,Delivered
2410,2526,Yodel,2025-05-15,2025-05-16,Click & Collect,Delivered
2411,2527,DPD,2025-07-01,2025-07-02,Click & Collect,In Transit
2412,2529,Evri,2024-09-23,,Next Day,Delivered
2413,2530,Yodel,2025-10-10,2025-10-11,Standard,In Transit
2414,2531,Yodel,2025-02-14,2025-02-15,Next Day,Delivered
2415,2532,DPD,2025-07-22,2025-07-24,Standard,Delivered
2416,2534,Yodel,2024-04-10,2024-04-12,Next Day,Delivered
2417,2535,Evri,2025-07-24,2025-07-25,Next Day,Delivered
2418,2536,Royal Mail,2025-12-10,2025-12-11,Next Day,Delivered
2419,2537,Evri,2024-08-04,2024-08-07,Click & Collect,Delivered
2420,2538,Evri,2024-10-22,2024-10-23,Standard,Delivered
2421,2539,Royal Mail,2024-08-26,2024-08-28,Next Day,Delayed
2422,2540,Royal Mail,2024-07-08,2024-07-11,Click & Collect,Delivered
2423,2541,Evri,2024-02-24,2024-02-25,Click & Collect,Delivered
2424,2542,Yodel,2024-02-20,2024-02-21,Standard,Delivered
2425,2544,Yodel,2024-07-28,,Standard,Delivered
2426,2546,Yodel,2025-07-27,,Click & Collect,Delivered
2427,2547,Evri,2025-03-26,2025-03-27,Click & Collect,Delivered
2428,2548,Evri,2024-06-12,2024-06-16,Click & Collect,Delayed
2429,2549,Evri,2024-10-31,2024-11-01,Standard,Delivered
2430,2550,Evri,2025-02-06,2025-02-07,Next Day,In Transit
2431,2551,Evri,2025-05-03,2025-05-07,Standard,Delivered
2432,2552,Evri,2025-12-29,2025-12-30,Standard,Delivered
2433,2553,Royal Mail,2024-08-13,2024-08-15,Next Day,Delivered
2434,2554,Yodel,2024-12-19,2024-12-21,Next Day,Delivered
2435,2555,Royal Mail,2024-07-12,2024-07-13,Click & Collect,Delivered
2436,2556,Yodel,2025-07-20,2025-07-23,Next Day,Delivered
2437,2557,DPD,2025-10-25,2025-10-26,Next Day,Delayed
2438,2558,Royal Mail,2024-09-22,2024-09-23,Next Day,Delivered
2439,2559,Royal Mail,2024-11-12,2024-11-14,Next Day,Delivered
2440,2561,Royal Mail,2025-08-29,2025-08-31,Next Day,Delayed
2441,2562,DPD,2025-12-16,,Click & Collect,Delivered
2442,2563,Royal Mail,2025-07-01,2025-07-03,Next Day,Delivered
2443,2564,Royal Mail,2025-11-10,2025-11-11,Next Day,Delayed
2444,2565,Royal Mail,2024-08-04,2024-08-08,Standard,Delivered
2445,2566,DPD,2024-02-09,2024-02-11,Standard,In Transit
2446,2567,Yodel,2025-08-25,2025-08-29,Standard,Delayed
2447,2569,Royal Mail,2025-11-23,2025-11-25,Standard,Delivered
2448,2570,Yodel,2025-12-22,2025-12-26,Standard,Delivered
2449,2571,Evri,2025-10-08,2025-10-10,Next Day,Delivered
2450,2572,Yodel,2024-06-11,,Click & Collect,Delayed
2451,2573,DPD,2024-12-06,2024-12-07,Click & Collect,Delayed
2452,2574,Yodel,2025-08-02,2025-08-04,Standard,Delayed
2453,2575,DPD,2025-09-03,2025-09-04,Standard,Delivered
2454,2576,Yodel,2024-05-08,2024-05-11,Standard,Delivered
2455,2577,Royal Mail,2025-04-27,2025-04-28,Standard,Delivered
2456,2578,Yodel,2024-02-24,2024-02-25,Standard,Delivered
2457,2579,Yodel,2025-08-06,,Click & Collect,Delivered
2458,2580,Yodel,2024-01-29,2024-01-30,Standard,In Transit
2459,2581,Yodel,2025-05-28,,Standard,Delivered
2460,2582,Royal Mail,2025-06-11,2025-06-15,Standard,Delivered
2461,2583,Evri,2025-12-16,2025-12-19,Standard,Delivered
2462,2584,Royal Mail,2024-05-29,2024-06-02,Next Day,In Transit
2463,2585,DPD,2025-01-30,2025-01-31,Click & Collect,Delivered
2464,2586,DPD,2025-02-01,2025-02-02,Click & Collect,Delivered
2465,2587,Royal Mail,2024-01-14,2024-01-17,Next Day,Delivered
2466,2588,Royal Mail,2024-09-13,2024-09-14,Standard,Delivered
2467,2589,Yodel,2025-07-11,2025-07-13,Next Day,Delivered
2468,2591,Royal Mail,2025-04-25,2025-04-26,Click & Collect,Delivered
2469,2592,Yodel,2025-04-03,2025-04-07,Click & Collect,Delayed
2470,2593,DPD,2024-06-11,2024-06-16,Next Day,Delivered
2471,2594,Royal Mail,2025-11-23,2025-11-25,Click & Collect,Delivered
2472,2595,Evri,2025-08-04,2025-08-06,Standard,Delivered
2473,2596,DPD,2024-11-09,2024-11-12,Standard,Delivered
2474,2597,Royal Mail,2024-08-17,2024-08-18,Click & Collect,Delivered
2475,2598,Royal Mail,2025-12-05,2025-12-08,Next Day,Delivered
2476,2599,Evri,2025-04-12,2025-04-13,Click & Collect,Delivered
2477,2600,Yodel,2024-09-16,2024-09-18,Standard,Delivered
2478,2601,Evri,2024-02-28,2024-03-01,Next Day,In Transit
2479,2602,Evri,2025-04-21,2025-04-23,Standard,Delivered
2480,2603,Evri,2025-07-17,2025-07-18,Click & Collect,Delivered
2481,2604,DPD,2025-11-16,2025-11-17,Standard,Delayed
2482,2605,Yodel,2024-07-13,2024-07-15,Standard,Delivered
2483,2606,Royal Mail,2024-06-22,2024-06-23,Next Day,Delivered
2484,2607,Yodel,2024-03-09,2024-03-11,Next Day,Delivered
2485,2608,Evri,2025-10-30,2025-10-31,Click & Collect,Delivered
2486,2609,Yodel,2024-12-13,2024-12-16,Click & Collect,Delivered
2487,2610,Evri,2025-06-18,2025-06-19,Click & Collect,Delayed
2488,2611,DPD,2024-06-24,2024-06-25,Next Day,In Transit
2489,2612,Yodel,2024-02-05,,Click & Collect,Delivered
2490,2613,Yodel,2025-06-07,2025-06-09,Standard,Delivered
2491,2614,Royal Mail,2024-03-08,2024-03-11,Click & Collect,Delivered
2492,2615,DPD,2025-09-10,2025-09-12,Next Day,In Transit
2493,2617,Yodel,2024-07-06,2024-07-08,Click & Collect,Delivered
2494,2618,DPD,2024-04-27,2024-05-01,Next Day,Delivered
2495,2620,Evri,2024-06-21,2024-06-23,Next Day,Delivered
2496,2621,Royal Mail,2025-09-02,2025-09-03,Click & Collect,In Transit
2497,2622,Royal Mail,2025-12-25,2025-12-30,Next Day,Delivered
2498,2623,DPD,2025-04-09,2025-04-14,Next Day,Delivered
2499,2624,Evri,2024-05-07,2024-05-09,Next Day,Delivered
2500,2625,Evri,2024-10-05,2024-10-07,Next Day,Delivered
2501,2626,Yodel,2025-12-10,2025-12-12,Next Day,Delivered
2502,2627,Evri,2025-05-04,,Click & Collect,Delivered
2503,2628,Evri,2025-07-19,2025-07-23,Click & Collect,Delivered
2504,2629,DPD,2025-07-02,2025-07-03,Standard,Delivered
2505,2630,Evri,2024-11-10,2024-11-13,Standard,In Transit
2506,2631,Evri,2024-09-08,2024-09-09,Standard,In Transit
2507,2632,DPD,2025-03-04,2025-03-07,Standard,Lost
2508,2633,DPD,2025-06-17,2025-06-18,Standard,Delivered
2509,2634,Yodel,2025-08-04,2025-08-06,Click & Collect,In Transit
2510,2635,Evri,2025-02-09,2025-02-12,Next Day,In Transit
2511,2636,Royal Mail,2025-10-05,2025-10-08,Next Day,In Transit
2512,2637,Royal Mail,2024-08-29,2024-08-30,Standard,Delivered
2513,2638,DPD,2025-11-02,2025-11-04,Click & Collect,Delivered
2514,2639,Yodel,2024-11-07,2024-11-08,Click & Collect,Delivered
2515,2640,Yodel,2024-08-05,2024-08-06,Next Day,In Transit
2516,2641,Royal Mail,2025-11-07,2025-11-09,Standard,Delivered
2517,2642,Royal Mail,2024-11-09,2024-11-10,Next Day,Delivered
2518,2644,DPD,2024-08-29,2024-08-31,Standard,Delayed
2519,2645,Royal Mail,2024-12-31,2025-01-01,Standard,Delayed
2520,2646,DPD,2024-12-11,2024-12-12,Next Day,In Transit
2521,2648,Evri,2024-11-16,2024-11-18,Click & Collect,Delivered
2522,2649,DPD,2024-05-03,2024-05-04,Click & Collect,Delivered
2523,2650,DPD,2024-07-19,2024-07-21,Standard,In Transit
2524,2651,Royal Mail,2024-04-07,2024-04-09,Standard,Delivered
2525,2652,DPD,2024-03-18,2024-03-20,Next Day,Delivered
2526,2653,Royal Mail,2025-06-17,2025-06-20,Standard,Delivered
2527,2654,Evri,2025-11-22,2025-11-25,Standard,Delivered
2528,2655,DPD,2025-04-01,2025-04-05,Standard,Delivered
2529,2656,Evri,2025-02-21,2025-02-22,Click & Collect,Delivered
2530,2658,Yodel,2025-07-23,2025-07-25,Next Day,Delivered
2531,2659,Yodel,2025-04-10,2025-04-11,Click & Collect,Delivered
2532,2660,Yodel,2025-11-14,2025-11-15,Standard,Delivered
2533,2661,DPD,2024-07-09,2024-07-10,Standard,Delivered
2534,2662,Yodel,2025-07-12,,Click & Collect,In Transit
2535,2663,DPD,2024-05-12,2024-05-13,Standard,Delivered
2536,2664,Yodel,2024-03-22,2024-03-23,Click & Collect,Delivered
2537,2665,Yodel,2025-12-31,2026-01-02,Standard,Delayed
2538,2666,DPD,2024-08-09,2024-08-11,Next Day,Delivered
2539,2667,Evri,2024-09-22,2024-09-23,Click & Collect,Delivered
2540,2668,Yodel,2025-09-23,2025-09-26,Standard,Delivered
2541,2669,Evri,2025-09-24,2025-09-25,Click & Collect,Delivered
2542,2670,Yodel,2024-11-12,2024-11-16,Click & Collect,Delivered
2543,2671,Yodel,2025-01-23,2025-01-28,Click & Collect,Delivered
2544,2672,DPD,2024-09-11,2024-09-14,Next Day,In Transit
2545,2674,Yodel,2025-10-17,,Click & Collect,Delivered
2546,2675,Yodel,2025-11-02,2025-11-04,Standard,Delivered
2547,2676,DPD,2024-05-23,2024-05-24,Next Day,Delivered
2548,2677,Yodel,2024-08-26,2024-08-28,Standard,Delivered
2549,2678,Evri,2025-08-14,2025-08-16,Standard,Delivered
2550,2679,DPD,2024-04-30,,Standard,In Transit
2551,2681,Royal Mail,2024-09-16,2024-09-17,Click & Collect,Delivered
2552,2682,Royal Mail,2024-11-07,2024-11-09,Next Day,Delayed
2553,2683,Evri,2025-10-15,2025-10-16,Next Day,Delivered
2554,2684,Evri,2024-04-27,,Next Day,Delivered
2555,2685,Evri,2024-12-01,2024-12-03,Click & Collect,Delivered
2556,2686,Evri,2025-03-08,2025-03-09,Standard,In Transit
2557,2687,Evri,2024-08-09,2024-08-13,Next Day,Delivered
2558,2688,Evri,2025-06-19,2025-06-20,Standard,Delivered
2559,2689,Royal Mail,2024-11-30,2024-12-01,Standard,Delayed
2560,2690,Evri,2025-04-17,2025-04-18,Click & Collect,Delivered
2561,2691,Yodel,2024-10-23,2024-10-24,Click & Collect,Delivered
2562,2692,Evri,2025-08-13,2025-08-14,Standard,Delivered
2563,2693,Evri,2024-03-06,2024-03-07,Standard,Delivered
2564,2694,DPD,2025-01-16,2025-01-18,Standard,Delivered
2565,2696,Royal Mail,2024-04-29,2024-04-30,Next Day,In Transit
2566,2697,Evri,2025-01-08,2025-01-11,Standard,Lost
2567,2698,Evri,2025-10-22,2025-10-25,Standard,Delivered
2568,2699,DPD,2024-04-28,2024-04-30,Next Day,Delivered
2569,2700,Evri,2024-02-02,2024-02-03,Standard,In Transit
2570,2701,Royal Mail,2025-06-04,2025-06-06,Next Day,Delivered
2571,2702,Yodel,2025-02-21,2025-02-23,Click & Collect,Delivered
2572,2703,Yodel,2025-12-30,2026-01-01,Click & Collect,Delayed
2573,2704,Evri,2024-07-30,,Click & Collect,In Transit
2574,2705,Royal Mail,2025-04-23,2025-04-24,Standard,Delivered
2575,2706,DPD,2025-01-03,2025-01-05,Next Day,Delivered
2576,2707,Yodel,2025-12-06,2025-12-08,Next Day,Delivered
2577,2708,DPD,2025-08-27,2025-08-30,Next Day,Delivered
2578,2709,DPD,2025-11-06,2025-11-07,Next Day,Delivered
2579,2710,Royal Mail,2024-06-09,2024-06-13,Standard,Delayed
2580,2711,Evri,2025-09-03,2025-09-04,Click & Collect,Delivered
2581,2712,Evri,2024-12-26,2024-12-27,Standard,Delivered
2582,2713,Yodel,2024-12-20,2024-12-23,Next Day,Delayed
2583,2714,DPD,2024-02-28,2024-02-29,Standard,Delivered
2584,2715,Evri,2024-02-14,2024-02-18,Standard,Delivered
2585,2716,DPD,2024-04-07,2024-04-09,Next Day,Delayed
2586,2717,DPD,2025-08-07,2025-08-08,Next Day,Delivered
2587,2718,Yodel,2024-02-03,2024-02-06,Standard,Delivered
2588,2719,DPD,2024-02-02,2024-02-06,Next Day,In Transit
2589,2720,DPD,2025-02-14,,Click & Collect,Delivered
2590,2721,Royal Mail,2025-01-28,,Standard,Delivered
2591,2722,DPD,2025-02-10,2025-02-13,Standard,Delivered
2592,2723,Evri,2024-11-02,2024-11-04,Click & Collect,Delivered
2593,2724,DPD,2024-07-13,2024-07-14,Standard,Delivered
2594,2725,Yodel,2025-10-06,2025-10-07,Next Day,Lost
2595,2726,Yodel,2025-02-19,2025-02-22,Next Day,In Transit
2596,2727,DPD,2024-04-22,2024-04-25,Next Day,Delivered
2597,2728,Royal Mail,2025-05-10,,Next Day,Delivered
2598,2729,Yodel,2025-03-17,2025-03-19,Click & Collect,Delivered
2599,2730,Royal Mail,2024-02-24,2024-02-25,Standard,Delayed
2600,2731,DPD,2025-05-17,2025-05-18,Click & Collect,Delivered
2601,2732,DPD,2025-12-17,2025-12-18,Standard,Delivered
2602,2733,Yodel,2024-09-06,2024-09-10,Next Day,Delivered
2603,2734,Evri,2024-05-23,2024-05-25,Standard,Delivered
2604,2735,Evri,2025-04-20,2025-04-21,Next Day,Delivered
2605,2736,Yodel,2025-12-13,2025-12-16,Click & Collect,Delivered
2606,2738,Royal Mail,2025-04-22,2025-04-24,Next Day,Delivered
2607,2739,Evri,2025-07-23,2025-07-25,Click & Collect,Delivered
2608,2740,Royal Mail,2025-01-26,2025-01-31,Standard,Delivered
2609,2741,Yodel,2025-12-29,2025-12-30,Next Day,Delivered
2610,2742,DPD,2025-01-02,2025-01-04,Click & Collect,Delayed
2611,2743,Evri,2025-05-23,2025-05-24,Click & Collect,Delivered
2612,2744,DPD,2025-10-05,2025-10-08,Click & Collect,In Transit
2613,2745,DPD,2025-07-15,2025-07-18,Next Day,Delivered
2614,2746,Royal Mail,2025-12-20,2025-12-21,Click & Collect,Delivered
2615,2747,DPD,2025-09-01,,Standard,Delivered
2616,2748,Evri,2024-12-21,2024-12-24,Standard,Delivered
2617,2749,Evri,2025-12-17,2025-12-19,Standard,Delivered
2618,2750,Yodel,2024-08-17,2024-08-20,Click & Collect,Delayed
2619,2751,Evri,2024-07-10,2024-07-14,Click & Collect,Delivered
2620,2752,Royal Mail,2024-09-20,2024-09-23,Next Day,Delivered
2621,2753,Evri,2025-06-22,2025-06-24,Next Day,Delivered
2622,2754,Royal Mail,2025-10-16,2025-10-19,Next Day,Delivered
2623,2755,Yodel,2024-06-15,2024-06-16,Standard,Delivered
2624,2756,Evri,2024-03-28,2024-04-01,Next Day,Delivered
2625,2757,Yodel,2024-05-19,2024-05-20,Standard,In Transit
2626,2758,Evri,2024-06-11,,Click & Collect,Delayed
2627,2759,Yodel,2024-03-18,2024-03-20,Standard,Delayed
2628,2760,Royal Mail,2024-03-21,2024-03-22,Standard,In Transit
2629,2761,Evri,2025-08-23,2025-08-26,Standard,Delivered
2630,2762,DPD,2024-02-02,2024-02-03,Next Day,Delivered
2631,2763,DPD,2025-07-08,2025-07-10,Standard,Delivered
2632,2764,Royal Mail,2025-01-01,2025-01-02,Standard,Delayed
2633,2765,Royal Mail,2025-06-23,2025-06-24,Standard,Delivered
2634,2767,DPD,2025-04-02,2025-04-03,Click & Collect,Delivered
2635,2769,DPD,2024-05-26,2024-05-29,Standard,Delivered
2636,2771,Yodel,2024-05-24,2024-05-25,Click & Collect,Delivered
2637,2772,DPD,2025-05-04,2025-05-06,Click & Collect,Delivered
2638,2773,Yodel,2024-11-11,2024-11-13,Next Day,Delivered
2639,2774,DPD,2024-06-04,2024-06-05,Standard,Delivered
2640,2775,Evri,2025-09-06,2025-09-07,Click & Collect,Delayed
